Mass,Gamma,b,Velocity,class
8.76911E+14,0.287627785,0.75458281,13.99096961,1
3.24614E+14,0.146949331,0.88660567,25.90042519,1
4.56964E+16,0.628299566,0.674801194,32.69680708,1
5.00302E+14,0.096415064,0.805641631,3.271833975,2
6.29333E+16,0.062916994,0.940066923,11.3977376,2
8.70639E+16,0.329526872,0.900318602,22.36353052,2
2.56007E+17,0.828736337,0.625744914,25.23869139,2
1.24429E+15,0.793914994,0.769041929,5.233302026,2
1.38248E+17,0.313339067,0.37264255,38.45290005,2
5.70638E+14,0.246663941,0.945519826,3.496435409,2
8.13625E+15,0.728567129,0.711469942,8.608456114,2
1.04952E+17,0.006888796,0.535384874,25.66180953,2
4.1148E+13,0.630123112,0.58668954,16.8615477,4
6.30693E+16,0.715109356,0.712887526,30.13071452,1
8.70854E+16,0.183692146,0.657100977,20.36857939,2
5.05839E+15,0.753623325,0.638370142,15.88635581,1
7.38734E+14,0.007186312,0.52613991,4.488327372,2
7.34543E+16,0.230601031,0.947346963,25.95634343,1
1.26808E+15,0.118547373,0.246783584,5.668435844,2
1.89725E+16,0.631737399,0.249632855,14.08645658,2
5.49077E+14,0.942578018,0.873632367,4.888531629,1
2.14244E+16,0.526046221,0.390997951,19.57072498,2
1.80527E+14,0.004216791,0.958333543,9.244208083,1
1.09971E+16,0.138439198,0.181818332,10.20818786,2
2.06658E+16,0.148633674,0.1275517,9.981581125,2
1.43044E+16,0.92529725,0.548508649,9.829848072,2
8.13942E+13,0.0039026,0.64680537,7.861988331,1
4.17835E+15,0.483355321,0.947795914,7.292105743,2
2.57282E+17,0.214846542,0.63566629,28.09111174,2
2.16789E+16,0.255054264,0.262001341,11.86779279,2
2.40607E+15,0.952752441,0.356744851,4.296300463,2
1.5677E+17,0.248622849,0.137828791,20.01104509,2
3.68918E+15,0.336856613,0.946119617,29.62270877,1
1.53279E+16,0.19690077,0.413029538,11.36761307,2
2.16992E+16,0.184043158,0.39608313,10.54548625,2
2.84422E+16,0.460261845,0.697527766,18.27810174,1
3.56895E+13,0.63072036,0.761199166,16.70866248,4
2.57346E+17,0.991195697,0.518006689,33.34691741,2
2.05335E+15,0.966474587,0.455830713,8.881714394,2
1.88907E+13,0.279339408,0.73133648,3.845957261,1
3.80325E+17,0.376424018,0.187550579,39.69333777,2
8.71018E+16,0.763264353,0.714238743,18.28488769,2
5.04777E+16,0.877152167,0.903471226,21.28728788,2
3.93995E+15,0.885744978,0.917092801,36.89212581,1
2.84632E+16,0.238494889,0.470990154,34.31511288,2
1.3878E+14,0.53523444,0.875056252,8.232856038,1
1.66881E+16,0.437080308,0.744354452,30.02591511,1
2.57373E+17,0.662958768,0.951044729,32.87984837,2
2.4057E+16,0.548254943,0.578498178,17.21469196,2
3.98598E+15,0.96219038,0.629958582,38.29345438,3
1.96446E+14,0.035042817,0.265541856,2.533927172,2
1.38289E+17,0.936735854,0.275967442,22.99061264,2
2.75099E+14,0.64048502,0.478524383,18.49664268,4
6.71871E+16,0.848193311,0.501729416,27.6746742,2
8.15292E+15,0.083836844,0.403260997,10.31698094,2
3.02451E+13,0.516460207,0.977701613,18.28412494,1
2.42194E+16,0.994223197,0.660242462,12.92313667,2
5.06568E+16,0.313166619,0.015370292,12.84907289,2
5.41693E+16,0.486488731,0.754618231,15.45798876,2
2.1441E+16,0.772226151,0.394544317,41.12495726,3
2.17723E+16,0.161607593,0.76453201,13.41289782,2
3.80431E+17,0.954801711,0.499506048,18.18634886,2
2.6021E+15,0.558684996,0.433170132,9.615968026,2
9.46835E+13,0.969071718,0.629496376,4.42402326,1
4.96979E+13,0.023984437,0.693287159,23.22336232,4
6.30915E+16,0.368676737,0.34872779,12.34663358,2
1.81026E+15,0.314168472,0.614289684,7.471866226,2
9.39891E+15,0.394257964,0.617484816,8.569387558,2
8.19629E+15,0.25135181,0.555344692,8.440739988,2
8.23703E+13,0.375601605,0.708698522,4.583480723,1
8.80596E+13,0.656150724,0.966077794,12.84886712,1
4.1338E+16,0.488844489,0.577678715,18.68500745,2
5.10775E+16,0.923861971,0.968724024,25.60418194,1
6.72382E+16,0.796885866,0.562547193,35.66111153,1
4.76999E+14,0.212720548,0.565890986,5.810053856,1
5.51093E+15,0.366575339,0.869877523,6.463992627,2
7.34942E+16,0.506635089,0.904724338,35.82216733,1
4.57256E+16,0.755123825,0.525220938,31.40434347,1
2.58181E+17,0.463426142,0.311539224,65.32335858,2
8.39462E+15,0.861000489,0.786840859,12.5554575,1
2.413E+16,0.107211248,0.992009258,17.43885901,1
1.32183E+16,0.982043232,0.156427241,8.993361778,2
8.71249E+16,0.230260067,0.587141943,30.42013677,1
3.88848E+14,0.051791896,0.267503932,30.40859341,4
6.396E+15,0.863988469,0.268808072,5.573936611,2
3.54442E+13,0.323575059,0.850982334,8.323319575,1
2.58304E+17,0.366089235,0.091828801,26.05309709,2
3.27254E+15,0.165739539,0.808971513,20.87796466,1
8.71898E+16,0.115004081,0.321964258,21.06490635,2
3.20206E+14,0.341274391,0.660841315,8.284962103,1
1.01438E+16,0.413686125,0.988473047,23.98725811,1
3.30705E+13,0.570075643,0.958108939,9.296177286,1
4.64957E+17,0.487919718,0.343292455,37.10224918,2
5.59027E+16,0.202175785,0.265999429,19.71592561,2
3.80591E+17,0.360551384,0.038233661,48.32656115,2
8.72578E+16,0.849763293,0.810696875,19.59365987,2
1.56831E+17,0.520791763,0.126103528,24.37877999,2
2.2695E+14,0.329101643,0.827961102,5.363432499,1
1.98313E+15,0.194374029,0.605080976,32.42223475,3
1.53654E+16,0.355804192,0.74337439,12.26039901,2
1.0533E+17,0.135976774,0.876411893,27.78546778,1
7.73966E+16,0.368776296,0.420275073,28.67345063,2
4.64974E+17,0.735996647,0.256011033,38.95282935,2
6.31118E+16,0.131892828,0.495037155,14.42693107,2
4.18844E+13,0.714556809,0.737328435,22.23957302,4
1.17946E+16,0.856143101,0.330821531,11.23938387,2
1.02704E+14,0.051980137,0.970591837,5.129730618,1
3.41634E+15,0.593229011,0.169169446,25.48919347,4
9.54346E+13,0.446561018,0.783688449,11.69347473,1
8.75987E+16,0.412499164,0.293282058,21.99829662,2
1.32102E+15,0.811266003,0.840507941,19.7874151,1
1.14853E+17,0.248145072,0.761712451,23.69382859,2
1.91759E+15,0.399683678,0.75824478,7.151311729,1
2.84894E+16,0.300001255,0.92477713,24.45308799,1
8.58614E+16,0.929930146,0.302781065,16.63021129,2
8.76578E+16,0.017089399,0.798583441,26.89079273,1
1.53841E+16,0.170961008,0.286892605,8.541151493,2
1.39063E+14,0.901170212,0.256012712,9.04001052,4
9.20884E+15,0.048129546,0.353194096,61.2275851,4
4.64999E+17,0.903060991,0.857533895,61.90074714,1
2.34361E+15,0.0718754,0.724314312,21.77796807,1
1.35975E+16,0.209088191,0.8872806,18.27781883,1
1.45775E+15,0.150841787,0.518406141,16.43095385,1
1.19173E+16,0.09651089,0.621442842,10.56800613,2
4.91458E+15,0.757155152,0.840917587,10.64902551,1
3.69454E+13,0.779787785,0.77088204,4.439158602,1
2.11532E+15,0.536434001,0.499677076,25.50411672,3
3.38386E+13,0.091077064,0.182635334,39.86874659,4
1.33132E+16,0.405349704,0.963473436,30.26227102,1
4.96071E+14,0.399256317,0.87884748,7.926327484,1
1.19359E+16,0.09998633,0.912172794,12.57383726,1
7.7481E+16,0.768114524,0.333663118,15.16081162,2
7.43987E+16,0.424644394,0.961905205,26.71692841,1
1.5704E+17,0.79445647,0.484479988,27.41510084,2
2.85931E+13,0.610629799,0.826001938,24.25388831,4
2.14916E+15,0.303246089,0.833402543,10.40215156,1
1.19553E+16,0.631516137,0.312502373,22.11285389,2
1.15958E+17,0.388136298,0.621184439,17.72298979,2
1.02687E+16,0.226197487,0.962557913,25.82790591,1
3.29091E+14,0.001531046,0.179017208,13.98007326,4
2.62653E+15,0.603270255,0.525896876,6.364200375,2
1.31661E+16,0.149272796,0.687638986,11.60230134,2
1.38389E+17,0.935888349,0.642857671,29.21606952,2
1.36262E+16,0.476384737,0.968203414,10.58900735,2
1.57081E+17,0.019675441,0.089370296,13.21492955,2
1.05014E+15,0.077370958,0.948336953,14.33552739,1
1.33894E+16,0.351827798,0.759689242,28.30616874,1
2.40812E+15,0.481331918,0.448703303,8.323084046,2
2.5863E+17,0.700419276,0.179175069,39.9545275,2
1.38079E+14,0.476533448,0.733336819,3.312342426,1
9.36185E+14,0.569096099,0.321964296,12.06109046,2
1.88741E+15,0.060040049,0.311451503,5.901848991,2
1.92716E+16,0.016561144,0.382399171,10.55769256,2
3.12112E+13,0.070073528,0.92970075,1.744238434,1
1.82614E+15,0.102292627,0.559981231,7.055398292,2
7.44191E+16,0.171024928,0.593329688,24.69672812,2
5.03502E+15,0.448765666,0.325532737,8.023791238,2
5.09806E+15,0.581652994,0.203853895,12.15340179,2
8.41271E+15,0.621894956,0.855471283,26.49402312,1
1.05639E+17,0.274916926,0.28955127,24.75078388,2
6.72743E+16,0.105985886,0.460019116,19.16277088,2
2.15047E+15,0.374056314,0.622733536,6.730915955,2
8.77134E+16,0.756992688,0.528724273,17.03924199,2
2.89283E+15,0.825691209,0.621172454,6.176521366,2
1.05663E+17,0.373062985,0.869045762,24.99218555,1
1.32497E+16,0.14451903,0.254492683,10.01020784,2
2.42034E+16,0.802194862,0.86688458,14.30831982,2
1.54646E+15,0.246644262,0.645974327,18.78277504,1
2.86621E+16,0.678663117,0.652545042,25.20048006,1
8.77835E+16,0.75307934,0.45109817,15.32636184,2
4.28662E+17,0.220801238,0.240701777,30.51495773,2
3.59765E+15,0.58814858,0.066623838,7.543893806,2
2.27993E+15,0.872140049,0.835327226,7.535171993,1
1.93676E+16,0.471785765,0.855770124,12.72991173,2
1.57126E+17,0.616398089,0.696456714,35.00917644,1
1.05687E+17,0.289906835,0.508024519,31.68812567,1
3.80768E+17,0.539672206,0.077652488,15.4283534,2
1.05897E+17,0.526180057,0.860545055,51.32078645,1
4.43461E+14,0.267031344,0.691203051,24.69394827,3
1.27179E+14,0.137114597,0.743249544,4.706072356,1
4.97295E+16,0.355527863,0.529736554,21.37058668,2
1.60833E+16,0.235102338,0.890717412,19.91790341,1
6.57319E+13,0.730828523,0.28452942,14.87094157,4
7.88661E+16,0.687183947,0.280331173,27.695494,2
5.97108E+15,0.900829066,0.72516632,10.80023271,1
3.09674E+15,0.122579213,0.69589944,20.18523552,1
6.04302E+15,0.639620767,0.687766599,8.492125417,2
5.71698E+13,0.925493138,0.307377441,5.870590778,3
5.11457E+16,0.619587855,0.748248051,20.86613185,2
1.34082E+16,0.893486682,0.123118385,11.49004948,2
8.78083E+16,0.929490341,0.321155815,17.31252766,2
7.54267E+14,0.301597914,0.769150458,34.58237379,3
7.89117E+16,0.268828329,0.732481263,30.62692617,1
3.20109E+15,0.406292299,0.332855649,14.65449886,2
2.17185E+15,0.588308766,0.361599898,5.219238229,2
8.78264E+16,0.940033009,0.311647244,16.93914941,2
4.99125E+16,0.685606962,0.284168413,27.16341826,2
7.89873E+16,0.186456786,0.52958023,28.39073865,2
2.47251E+15,0.541636981,0.425669148,6.167207456,2
2.89718E+16,0.78237801,0.610603623,21.89239494,1
3.77439E+14,0.786648624,0.944053061,7.641529566,1
8.26008E+15,0.382548749,0.87467849,8.717060643,2
6.75504E+16,0.869033666,0.862071446,22.49021902,2
4.99311E+16,0.55499732,0.904464243,18.31012058,2
2.29942E+15,0.901313526,0.322190125,5.243861045,2
7.44576E+16,0.188075934,0.503596449,21.35414407,2
1.38476E+17,0.566517445,0.668211091,24.0102697,2
1.123E+14,0.310613642,0.557801475,9.573539429,3
5.11844E+15,0.992484342,0.453936462,4.901005881,2
3.03694E+16,0.131794827,0.339494194,12.74085536,2
1.38494E+17,0.50599126,0.13221092,42.19387379,2
9.29406E+16,0.726963527,0.657499371,23.01081627,2
2.58768E+17,0.990252663,0.444996167,32.85166035,2
9.77747E+13,0.100770626,0.361038907,21.33029453,4
8.17824E+13,0.651815682,0.920518778,6.225805903,1
2.71862E+15,0.248215152,0.855096885,5.164819463,2
8.67433E+15,0.06180293,0.633313936,16.01991009,1
7.90345E+16,0.375125784,0.141654012,12.19643313,2
8.58858E+16,0.037229862,0.728439922,19.50871883,2
1.46767E+17,0.900515819,0.279324779,24.19072785,2
1.25202E+14,0.799364072,0.9822133,14.04247094,1
2.18271E+16,0.113971553,0.357168286,14.90468578,2
6.41443E+15,0.80203447,0.841689224,8.25273849,2
1.57158E+17,0.397838755,0.582302431,30.50030218,2
5.16998E+15,0.315848684,0.636457647,7.359528686,2
6.31691E+16,0.14404234,0.903132124,21.69816774,1
1.07917E+15,0.869726424,0.80986825,23.15278905,1
1.77971E+14,0.384692727,0.879022773,25.23774452,1
1.64265E+16,0.524699095,0.957740591,26.1952,1
3.2001E+13,0.410781525,0.518182971,8.94572109,4
1.19786E+16,0.028702755,0.534430748,8.201671435,2
1.46785E+17,0.949126364,0.207468053,17.56206665,2
6.02247E+16,0.330985565,0.551775953,16.84164041,2
4.28711E+17,0.882268609,0.680271363,36.60729472,2
1.57177E+17,0.611328161,0.530529488,15.35580315,2
1.9966E+16,0.796032613,0.883258642,11.45268592,2
2.5882E+17,0.811970972,0.464463129,33.42708233,2
3.54327E+15,0.072047423,0.221262991,34.39106305,4
1.57558E+17,0.142484481,0.248683029,15.19830306,2
1.55124E+15,0.749410903,0.860690372,8.955382422,1
5.11834E+16,0.561361059,0.18262761,16.70621598,2
2.85766E+15,0.360097219,0.781264243,8.228916991,1
1.28551E+15,0.49791104,0.315871772,2.813959109,2
2.69489E+14,0.104320978,0.338213217,5.749272654,2
1.94616E+15,0.850906826,0.815733519,9.080684072,1
3.9315E+13,0.225690181,0.513278757,1.998106667,2
9.29595E+16,0.896771295,0.486480355,18.80682722,2
5.12455E+16,0.237485412,0.566584174,15.95766253,2
1.57604E+17,0.322247846,0.742955744,23.39248541,2
2.91224E+14,0.801191205,0.774089924,15.34105548,1
2.04944E+16,0.965636155,0.85153306,16.42174516,1
3.12514E+14,0.350044367,0.627835416,8.372022101,1
5.27122E+14,0.64021457,0.541252012,56.3612885,4
8.43881E+15,0.593878418,0.760964379,18.38742922,1
1.05919E+17,0.173655631,0.893487433,17.28226033,2
1.34807E+15,0.727669533,0.882646866,5.315134823,2
2.05425E+16,0.313585076,0.536922542,9.650500178,2
1.32923E+16,0.236590755,0.828735111,12.50946465,1
9.34237E+16,0.52796539,0.547199762,20.54015702,2
2.58874E+17,0.078424507,0.825710981,41.91766498,1
1.967E+15,0.562945921,0.997247784,6.929977126,2
1.26931E+16,0.02740852,0.225704839,7.88861306,2
1.57635E+17,0.30774186,0.517266473,39.52949816,1
6.07699E+16,0.770843536,0.096087713,29.09490284,2
6.63626E+13,0.474104433,0.500720633,33.53697629,4
2.4924E+15,0.085863158,0.830240745,9.161755319,1
1.57688E+17,0.96343776,0.486223093,27.23363783,2
1.46815E+17,0.948263555,0.92979381,34.03461652,1
6.46609E+15,0.780851341,0.962266841,9.241784376,2
8.60052E+16,0.714926134,0.737466618,21.49694101,2
2.89896E+16,0.408654236,0.647458526,23.56205702,1
1.62757E+15,0.752383968,0.647813576,28.95003936,3
2.18894E+15,0.84070407,0.246460707,14.86988954,2
1.67417E+16,0.54862482,0.59087968,28.12905539,1
2.68492E+17,0.530149685,0.369609346,44.15122471,2
1.31202E+14,0.528449091,0.373087039,21.71722609,4
2.06104E+16,0.080427199,0.690970718,15.58301569,1
2.68511E+17,0.427977906,0.078065387,39.2763739,2
2.13676E+15,0.610852165,0.818143792,5.720733086,2
6.03404E+16,0.704669833,0.537071583,58.97986045,1
8.60229E+16,0.738345358,0.857692781,16.0211288,2
1.33147E+15,0.615997761,0.406778524,4.152913479,2
2.90614E+16,0.19940848,0.769804183,18.56232776,1
1.68791E+15,0.223457193,0.883341687,26.07299769,1
1.11655E+17,0.049271867,0.824360016,17.69348133,2
2.42273E+16,0.720516423,0.92388204,24.44079344,1
9.33732E+14,0.495448859,0.81001679,4.109919849,2
2.06409E+16,0.153359325,0.75603691,8.750992837,2
5.21247E+14,0.6044048,0.600808436,3.21698526,2
1.25297E+14,0.765157311,0.767137991,14.4939979,1
1.58822E+14,0.936849216,0.661611808,21.16665319,4
8.83799E+15,0.753585747,0.140701065,25.47611972,2
2.4564E+16,0.500808586,0.755949498,49.48488768,1
9.35817E+16,0.446901184,0.565751965,16.39763194,2
2.03665E+15,0.411850261,0.630014126,7.939436178,2
2.82146E+16,0.566879297,0.472931808,23.05065344,2
3.06806E+16,0.739589964,0.204936532,11.47863256,2
1.46841E+17,0.029005871,0.24455409,52.76130624,2
2.34941E+15,0.927715575,0.493987528,5.11037101,2
2.4607E+16,0.59571684,0.634361619,44.64383894,1
3.47855E+14,0.395520788,0.639070451,5.811254692,1
1.39547E+15,0.532787436,0.86218736,6.930764704,1
2.87772E+15,0.72788151,0.528812227,7.776229623,2
1.46856E+17,0.04187479,0.966264215,28.60985992,2
1.30953E+16,0.24267649,0.78551512,7.864099692,2
1.75942E+17,0.344751827,0.581083454,20.10364578,2
2.69064E+17,0.922806942,0.83377502,29.54985602,2
8.6288E+16,0.692767689,0.350205168,19.15360955,2
2.18446E+16,0.771329888,0.240037065,11.02312104,2
3.07388E+16,0.010517855,0.927910311,14.11805771,2
3.22638E+15,0.786738817,0.279400738,26.78356715,4
2.04157E+16,0.367627245,0.342945503,11.81352121,2
2.69146E+17,0.936231045,0.107455945,27.72595872,2
2.98691E+13,0.144004898,0.807107189,20.79930781,4
6.5851E+14,0.398984812,0.405316272,13.91349431,3
5.12897E+16,0.071584063,0.052408861,17.05262354,2
1.75961E+17,0.550714728,0.16576218,21.31787872,2
3.89615E+13,0.762893465,0.386912419,4.363526702,2
1.57705E+17,0.492977,0.253118626,24.37311698,2
1.11673E+17,0.658718245,0.342530976,23.07344418,2
1.11709E+17,0.685934564,0.651783789,48.39872597,1
2.69162E+17,0.218813774,0.841974376,36.04625569,1
1.57722E+17,0.781221632,0.678931739,29.81281778,2
1.26463E+14,0.862912914,0.92820902,7.259062935,1
6.36792E+16,0.977946816,0.196075463,20.55259522,2
2.82947E+16,0.270904116,0.293860296,20.56541022,2
1.38652E+17,0.152707069,0.977729824,21.02331539,2
6.06333E+16,0.544943287,0.244993061,16.9400381,2
9.36025E+16,0.99009388,0.843589783,19.72836054,2
2.422E+15,0.847729854,0.575966096,4.829598843,2
1.83058E+13,0.76905945,0.741073376,57.93182683,4
9.62793E+13,0.302206683,0.845270951,10.35122341,1
2.43341E+15,0.359466006,0.689332461,5.510011949,2
2.04326E+16,0.745965601,0.520648821,10.87191826,2
9.12674E+14,0.133322892,0.379089584,4.18821538,2
1.10589E+16,0.489540427,0.681953181,15.5067365,1
3.15833E+14,0.286835492,0.558960609,7.518290972,1
2.91714E+15,0.889321835,0.401643216,16.50686037,2
2.20615E+13,0.351639879,0.055951951,6.436514355,4
6.93609E+14,0.593727433,0.047204486,16.04062137,4
2.45512E+15,0.357518307,0.582217923,5.12909754,2
1.57746E+17,0.009496311,0.129813126,23.41209266,2
4.32623E+13,0.136836582,0.90222283,16.16165411,1
1.77641E+17,0.69216421,0.387413297,23.39596674,2
9.3777E+16,0.333993873,0.16447035,24.79327232,2
9.49384E+16,0.25580811,0.294266351,18.99789566,2
8.63365E+16,0.683092947,0.818937721,13.74148394,2
5.68612E+16,0.607550399,0.682650673,35.67604808,1
5.69359E+16,0.083120021,0.87285027,18.30185841,2
1.11962E+17,0.906977402,0.718559608,35.78402839,1
2.96201E+15,0.290148779,0.322783233,7.722112709,2
1.41638E+15,0.390702298,0.641840064,8.129863398,1
4.22409E+13,0.306256049,0.443209134,38.51256965,4
6.3746E+16,0.117963682,0.485301308,19.87610019,2
3.16483E+13,0.013058411,0.957606709,20.88670971,1
3.67179E+14,0.856024928,0.982366949,24.51166694,1
1.67622E+16,0.667600363,0.282947953,34.71090898,3
1.71127E+15,0.377228171,0.94215452,8.445675367,1
4.36593E+14,0.357773828,0.841363497,17.22422247,1
9.49701E+16,0.896791797,0.639881116,22.63009464,2
1.13876E+15,0.594875352,0.530957953,4.309174388,2
8.9928E+15,0.746313752,0.996850879,7.588482036,2
3.07557E+16,0.544416912,0.519955042,12.33389046,2
2.20501E+15,0.490127076,0.670877539,4.599436261,2
7.94418E+13,0.411341943,0.459897751,34.16435907,4
7.59192E+13,0.263284679,0.543066993,5.577888179,1
9.02788E+15,0.746217896,0.846964318,14.46626934,1
6.37776E+16,0.112712992,0.605734779,24.67483056,1
1.99539E+15,0.615958008,0.552086706,12.33501216,1
1.36598E+17,0.05439756,0.368364069,32.95626874,2
2.60997E+15,0.17203668,0.669292277,7.334729962,2
5.20067E+15,0.287527407,0.3934625,6.579075292,2
3.31674E+14,0.34154556,0.269881903,14.48749949,4
6.46887E+14,0.544881008,0.605805786,6.161634198,1
1.75154E+14,0.30572045,0.580206913,10.03480935,1
1.36621E+17,0.110934825,0.851676506,35.99235238,1
1.57814E+17,0.958671206,0.548349007,30.11870814,2
8.28541E+15,0.892941666,0.725988676,14.7517059,1
9.71771E+16,0.673840887,0.498745509,22.18775503,2
1.42049E+15,0.47474262,0.640378226,4.145877487,2
3.13644E+15,0.316621959,0.310593367,27.29097297,4
2.56858E+15,0.713734498,0.985880004,6.900454167,2
1.36792E+17,0.727557193,0.829397863,20.08028009,2
3.76661E+13,0.697338648,0.892346573,27.46263551,1
1.77656E+17,0.313986915,0.435797619,27.24252633,2
6.10679E+16,0.532962608,0.699087148,19.35321979,2
1.37901E+17,0.291223467,0.567063897,20.23832734,2
2.69196E+17,0.191710566,0.85529252,38.95598849,1
3.61329E+15,0.553323443,0.769622931,11.48251107,1
9.71978E+16,0.292660865,0.332394868,9.463683987,2
1.88501E+15,0.536463289,0.309474623,11.74549732,2
1.12184E+16,0.393720162,0.789799914,9.506920655,2
1.2551E+17,0.374950019,0.157152195,15.72087481,2
8.96492E+14,0.908599436,0.963961683,14.85897667,1
1.3477E+16,0.779206545,0.237262898,11.5132719,2
5.69637E+16,0.664633721,0.850083897,23.3647708,1
2.97799E+15,0.194180479,0.363997321,8.41294637,2
1.04361E+15,0.014051327,0.594251994,7.346870325,1
5.6993E+16,0.410144927,0.886852963,20.96113301,2
3.87005E+13,0.356013171,0.936079997,14.00329635,1
6.38648E+16,0.879562647,0.188136918,24.94185426,2
1.33767E+16,0.950545185,0.383308983,10.48533043,2
6.39682E+16,0.565797113,0.21892439,27.4147079,2
3.45032E+15,0.455862485,0.886629587,11.74344008,1
2.0667E+16,0.476102457,0.698048954,8.752000834,2
7.78475E+16,0.87841853,0.971931876,33.88328353,1
1.38058E+17,0.671233077,0.770752377,17.19150543,2
1.25596E+17,0.027975024,0.124568988,21.78504872,2
2.37114E+15,0.935335499,0.386139834,4.965744721,2
1.77775E+17,0.346755082,0.338810424,22.63879343,2
2.08975E+16,0.868341171,0.389094715,13.28436373,2
1.5804E+17,0.812943346,0.793018089,26.87525057,2
6.52523E+15,0.034947089,0.743053387,7.692461747,2
2.39066E+15,0.830531109,0.989090976,6.096069575,2
3.08414E+15,0.714499369,0.537015317,6.971255168,2
1.38668E+17,0.489825185,0.347879205,71.94606571,3
1.35188E+16,0.720675435,0.703464627,7.687868358,2
2.55274E+15,0.344798872,0.958861166,6.784895533,2
3.11923E+15,0.950390941,0.387044931,5.196589105,2
7.18121E+14,0.188732782,0.927584168,32.22661697,1
2.05321E+16,0.179683501,0.714342052,11.20493171,2
1.62104E+14,0.812194791,0.889787812,2.776745802,1
1.13339E+16,0.374158413,0.620000377,7.404987715,2
5.44689E+17,0.938572921,0.754332592,59.87997769,1
1.64963E+13,0.03118286,0.797277925,10.92829,3
1.25826E+17,0.387911384,0.285865286,16.00396703,2
6.40401E+16,0.82712407,0.55289166,16.9911597,2
1.11521E+16,0.283133574,0.534279965,11.90545461,2
1.38078E+17,0.339188074,0.501461642,33.35534574,2
1.64585E+16,0.637198923,0.551555479,21.92724172,1
4.68186E+17,0.596476749,0.46345804,27.71730002,2
1.58135E+17,0.302796184,0.913366497,26.45817118,2
8.22051E+15,0.087369617,0.582076699,7.193102241,2
1.64147E+14,0.342656717,0.484544187,4.318475986,2
1.58167E+17,0.929236064,0.413933149,20.57808065,2
9.30408E+14,0.313046603,0.986489509,13.73720765,1
6.06604E+14,0.198910242,0.301463325,3.623745893,2
2.5853E+15,0.124547714,0.287196111,9.466961231,2
7.78733E+16,0.95897012,0.19256084,18.09896114,2
8.65537E+16,0.468954193,0.422405301,20.68625198,2
7.8107E+16,0.135029322,0.389631325,56.91882977,2
8.65785E+16,0.707615167,0.72408492,18.96970496,2
2.09725E+16,0.051097963,0.311429158,20.04637275,2
2.56145E+15,0.792132584,0.438478809,8.654624983,2
5.71206E+16,0.403870437,0.516132477,13.28249155,2
1.31249E+16,0.354234415,0.405152195,12.68343907,2
1.16214E+15,0.273487163,0.870765913,7.476700096,1
8.31537E+15,0.467078707,0.154853941,8.741453524,2
3.94015E+13,0.007540927,0.459869523,27.49912588,4
2.66146E+15,0.638039938,0.706620623,5.183672481,2
1.35488E+16,0.981255558,0.195436678,8.938164588,2
5.44706E+17,0.586207843,0.123400938,52.0034887,2
1.31564E+16,0.423450105,0.102574116,8.621626572,2
6.07898E+16,0.694650424,0.347867859,27.21884161,2
2.07043E+16,0.902250141,0.894030655,11.20593565,2
7.8225E+14,0.793465284,0.839935431,3.670895759,2
5.79103E+16,0.136883379,0.479429759,23.44525097,2
1.15351E+16,0.599560366,0.376023245,10.63827964,2
1.25846E+17,0.316140329,0.400888537,30.24044861,2
1.34049E+16,0.802077564,0.503862464,8.68136009,2
3.09278E+15,0.916881841,0.691186961,7.281205576,2
2.69231E+17,0.896418413,0.659528614,40.7469959,1
1.15581E+16,0.410666262,0.280347448,10.66074994,2
2.58217E+15,0.536203187,0.51153008,7.889958837,2
1.21453E+16,0.763330713,0.901555214,9.908684057,2
1.77799E+17,0.03390231,0.981884016,20.46240098,2
3.08329E+16,0.896665752,0.647905779,10.20444314,2
8.65951E+16,0.487301048,0.520652396,12.91031157,2
1.38098E+17,0.873193874,0.318120788,39.04211682,2
2.69251E+17,0.193717796,0.493459618,17.24212463,2
1.2588E+17,0.902785191,0.148645148,33.26566424,2
3.47379E+17,0.505679437,0.204015696,29.81641575,2
2.08285E+14,0.605905876,0.694612206,35.09689913,4
2.61712E+15,0.601953577,0.689520211,5.895262851,2
2.19112E+16,0.482627231,0.594470142,12.65393108,2
7.44934E+16,0.810523159,0.799389794,35.75836123,1
2.68276E+15,0.511949148,0.990472302,7.519205564,1
2.35422E+16,0.769743983,0.184890948,12.72500875,2
1.259E+17,0.875754244,0.123524571,27.32445644,2
1.12055E+16,0.439821948,0.16319274,11.35125639,2
3.8706E+15,0.431666911,0.87123129,6.632003872,2
1.77892E+17,0.673677671,0.389694365,38.09196329,2
1.22024E+16,0.78040444,0.797809697,15.31916656,1
1.58236E+17,0.555094217,0.593273572,16.92637477,2
1.36642E+16,0.019256758,0.398219603,44.31786014,3
8.75676E+16,0.011596071,0.885197359,27.6817934,1
1.58254E+17,0.249384667,0.333654083,28.00458743,2
1.26035E+17,0.358290865,0.290047825,17.94265111,2
2.6294E+15,0.626487703,0.998280642,11.70434557,1
8.76543E+16,0.141058138,0.656199222,12.77180705,2
5.25271E+15,0.546598084,0.13683992,9.24532076,2
5.27828E+15,0.448399362,0.780647085,10.67738131,1
8.42836E+15,0.259552169,0.303698334,10.44786277,2
8.77261E+16,0.516110503,0.312509281,17.39156235,2
1.31779E+16,0.949881551,0.785456423,12.46339619,1
1.42107E+17,0.309675149,0.656490246,48.60288501,1
1.3665E+16,0.285245668,0.441936838,9.864907257,2
5.30537E+15,0.022927965,0.845675095,6.373520702,2
3.944E+14,0.094384219,0.639094445,8.924945269,1
